environment_id,client_id,reservation_date,clock_in,clock_out,purpose,status
1,149,2024-05-10,8:10,19:10,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",2
5,717,2024-09-11,10:54,17:14,Ut tellus. Nulla ut erat id mauris vulputate elementum.,0
6,312,2024-01-10,10:39,16:15,Pellentesque eget nunc.,1
6,477,2024-07-18,8:32,19:10,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",1
3,745,2023-09-25,11:54,16:19,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",1
6,780,2023-12-18,12:58,18:24,Nulla ut erat id mauris vulputate elementum. Nullam varius.,1
3,134,2023-11-29,10:47,13:14,Nunc nisl.,0
4,870,2023-08-08,8:11,19:43,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,2
5,971,2023-11-09,9:59,13:14,Aenean auctor gravida sem.,0
2,822,2023-09-17,10:15,17:02,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",0
1,232,2024-03-27,10:37,19:03,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,1
1,459,2023-12-29,9:56,13:43,Sed sagittis.,0
5,335,2024-05-18,12:44,19:42,Integer tincidunt ante vel ipsum.,0
6,919,2023-12-08,9:08,18:19,Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,2
3,263,2024-04-29,10:12,13:45,Integer tincidunt ante vel ipsum.,1
1,923,2023-09-01,10:00,17:49,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",2
2,456,2023-10-19,9:13,15:46,Praesent blandit.,0
3,873,2023-07-26,10:18,13:07,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",0
5,795,2024-06-11,10:35,18:44,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2
1,180,2023-09-24,9:03,15:36,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.,2
5,908,2023-09-09,8:16,14:00,In congue. Etiam justo. Etiam pretium iaculis justo.,2
4,499,2023-10-28,8:49,16:09,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,1
